tmdb_id,title,release_date,revenue,popularity,vote_average,genre_ids,is_lgbt
41513,The Smurfs,2011-07-29,563749323,4.9326,5.8,"[16, 10751, 12, 35, 14]",0
49013,Cars 2,2011-06-11,559852396,13.7239,6.171,"[16, 10751, 12, 35]",0
417859,Puss in Boots,2011-10-27,554987477,10.6345,6.591,"[16, 10751, 14, 12, 35, 28]",0
46195,Rio,2011-04-03,483866772,11.3863,6.757,"[16, 12, 35, 10751]",0
61791,Rise of the Planet of the Apes,2011-08-03,481800873,10.1077,7.339,"[53, 28, 18, 878]",0
10195,Thor,2011-04-21,449326618,12.4539,6.768,"[12, 14, 28]",0
77338,The Intouchables,2011-11-02,426590315,12.6836,8.269,"[18, 35]",0
17578,The Adventures of Tintin,2011-10-24,373993951,8.9277,6.917,"[12, 16, 9648]",0
1771,Captain America: The First Avenger,2011-07-22,370569774,8.3592,7.004,"[28, 12, 878]",0
49538,X-Men: First Class,2011-06-01,353624124,0.5306,7.299,"[28, 878, 12]",0
55301,Alvin and the Chipmunks: Chipwrecked,2011-12-14,342695435,4.6111,5.699,"[35, 14, 10751, 10402, 16]",0
58574,Sherlock Holmes: A Game of Shadows,2011-11-22,334615000,6.2066,7.142,"[12, 28, 80, 9648]",0
39254,Real Steel,2011-09-28,299300000,13.3063,7.064,"[28, 878, 18]",0
55721,Bridesmaids,2011-05-13,288383523,8.1852,6.509,"[35, 10749]",0
37686,Super 8,2011-06-09,260100000,6.0402,6.769,"[53, 878, 9648]",0
44896,Rango,2011-03-02,245700000,8.8342,6.887,"[16, 35, 10751, 37, 12]",0
65754,The Girl with the Dragon Tattoo,2011-12-14,232617430,7.4731,7.379,"[53, 80, 9648]",0
40805,The Green Hornet,2011-01-12,227817248,4.2689,5.595,"[28, 80, 35]",0
37958,Immortals,2011-11-10,226904017,4.8926,6.039,"[14, 28, 18]",0
44912,Green Lantern,2011-06-14,219851172,7.2684,5.177,"[12, 28, 53, 878]",0
50014,The Help,2011-08-09,216600000,8.5636,8.201,[18],0
52449,Bad Teacher,2011-05-16,216197492,6.4092,5.611,[35],0
50546,Just Go with It,2011-02-10,214945591,7.5333,6.701,"[35, 10749]",0
44943,Battle: Los Angeles,2011-03-08,211800000,4.2391,5.813,"[878, 28]",0
51540,Horrible Bosses,2011-07-08,209838559,5.734,6.573,"[35, 80]",0
72571,Paranormal Activity 3,2011-10-19,207039844,3.3953,5.905,"[27, 9648]",0
45772,Gnomeo & Juliet,2011-01-13,189712432,5.9173,5.9,"[16, 10751]",0
58224,Mr. Popper's Penguins,2011-06-17,187361754,3.8701,6.0,"[35, 10751]",0
44826,Hugo,2011-11-22,185770160,7.4106,7.175,"[12, 18, 10751]",0
50359,Hop,2011-03-30,183953723,7.6671,5.792,"[16, 35, 10751]",0
57212,War Horse,2011-12-25,177584879,6.8152,7.3,"[10752, 36, 12]",0
65057,The Descendants,2011-09-09,177200000,4.278,6.835,"[35, 18]",0
49849,Cowboys & Aliens,2011-07-29,174822325,5.6029,5.641,"[28, 878, 53, 37]",0
49530,In Time,2011-10-27,173900000,11.4575,6.97,"[28, 53, 878]",0
38317,Zookeeper,2011-07-06,169900000,4.1455,5.434,"[35, 10749, 10751]",0
64328,The Muppets,2011-11-23,165184237,3.7727,6.7,"[10751, 35, 10402]",0
51876,Limitless,2011-03-17,161900000,9.3276,7.193,"[53, 9648, 878]",0
58233,Johnny English Reborn,2011-09-15,160078586,6.1346,6.244,"[80, 28, 35]",0
61202,Zindagi Na Milegi Dobara,2011-07-15,160000000,1.8701,7.604,"[18, 35, 10749]",0
55779,Final Destination 5,2011-08-12,157887643,6.1016,6.15,"[27, 9648]",0
59108,Tower Heist,2011-11-02,152930623,3.9152,6.112,"[28, 35]",0
51052,Arthur Christmas,2011-11-10,151300000,3.9426,6.775,"[18, 16, 10751, 35]",0
59436,Midnight in Paris,2011-05-11,151119219,7.1269,7.515,"[14, 35, 10749]",0
65759,Happy Feet Two,2011-11-17,150406466,3.2588,6.2,"[16, 35, 10751]",0
46529,I Am Number Four,2011-02-18,149900000,5.7763,6.18,"[28, 53, 878, 12]",0
71880,Jack and Jill,2011-11-11,149700000,6.58,4.394,"[35, 10751]",0
50544,Friends with Benefits,2011-07-21,149500000,7.5304,6.648,"[10749, 35]",0
41630,No Strings Attached,2011-01-21,149200000,6.3578,6.295,"[35, 10749]",0
45612,Source Code,2011-03-30,147332697,9.3944,7.308,"[53, 878, 9648]",0
50646,"Crazy, Stupid, Love.",2011-07-29,145079584,10.8061,7.269,"[35, 18, 10749]",0
62838,New Year's Eve,2011-12-08,142044638,4.5028,5.9,"[35, 10749]",0
71677,Assassination Games,2011-07-28,137600230,2.0645,6.307,"[28, 80, 18, 53]",0
39538,Contagion,2011-09-08,137551594,6.8859,6.647,"[18, 53, 878]",0
74643,The Artist,2011-10-12,133432856,4.2315,7.441,"[18, 35, 10749]",1
71676,Ghost Rider: Spirit of Vengeance,2011-12-10,132563930,6.4499,5.009,"[28, 14, 53]",0
52451,The Three Musketeers,2011-08-31,132274484,4.6751,5.803,"[12, 28, 53]",0
48138,Unknown,2011-02-16,130786397,10.3213,6.687,"[28, 9648, 53]",0
38050,The Adjustment Bureau,2011-03-03,127900000,5.0905,6.775,"[878, 53, 10749]",0
74465,We Bought a Zoo,2011-11-26,120081841,5.1015,6.823,"[18, 35, 10751]",0
55787,Water for Elephants,2011-04-15,117094902,3.0907,6.938,"[18, 10749]",0
71688,The Iron Lady,2011-12-26,115890792,2.9759,6.359,"[36, 18]",0
60308,Moneyball,2011-09-23,110206216,5.3266,7.283,[18],0
48340,Sanctum,2011-02-03,108609310,3.7114,6.043,"[28, 53]",0
49018,Insidious,2011-03-31,100106454,5.2373,6.943,"[27, 53]",0
54518,Justin Bieber: Never Say Never,2011-02-11,99036827,1.118,5.2,"[10402, 99, 10751]",0
39513,Paul,2011-02-14,98000000,7.3581,6.734,"[12, 35, 878]",0
41446,Scream 4,2011-04-13,97231420,9.947,6.474,"[27, 9648]",0
48171,The Rite,2011-01-28,96047633,2.629,6.127,"[18, 53, 27]",0
62837,Dolphin Tale,2011-09-22,95404397,2.1223,6.9,"[18, 10751]",0
76758,The Flowers of War,2011-12-15,95311434,2.6218,7.424,"[18, 36, 10752]",0
23047,Season of the Witch,2011-01-07,91627228,3.5238,5.522,"[12, 14, 28]",0
23629,Sucker Punch,2011-03-24,89792502,4.7986,6.195,"[28, 14, 53]",0
49730,Red Riding Hood,2011-03-10,89162162,6.4805,5.978,"[53, 18, 14, 9648, 27, 10749]",0
69798,The Inbetweeners Movie,2011-08-19,88823111,1.5245,6.201,[35],0
56288,Spy Kids: All the Time in the World,2011-08-18,85564310,3.4064,4.689,"[10751, 35, 28, 12, 18, 14, 878]",0
50348,The Lincoln Lawyer,2011-03-17,85412898,5.0268,7.204,"[80, 18, 53]",0
88794,J. Edgar,2011-11-09,84606030,2.8387,6.226,"[18, 80, 36]",1
38321,Priest,2011-05-05,84154026,5.2197,5.852,"[28, 14, 27]",0
48988,Hall Pass,2011-02-25,83200000,2.7798,5.7,"[35, 10749]",0
38322,"Big Mommas: Like Father, Like Son",2011-02-16,82686066,4.9247,5.554,"[80, 35, 28]",0
59965,Abduction,2011-09-22,82087155,3.5266,5.844,"[53, 28, 9648]",0
49517,Tinker Tailor Soldier Spy,2011-09-16,80600000,4.3277,6.625,"[18, 53, 9648]",0
64690,Drive,2011-09-15,78100000,9.999,7.582,"[18, 53, 80]",0
10316,The Ides of March,2011-10-07,76338111,3.2851,6.674,[18],0
49520,The Change-Up,2011-08-05,75500000,4.9824,6.157,[35],0
59861,Larry Crowne,2011-06-30,75055070,2.4147,5.992,"[35, 10749, 18]",0
60307,Diary of a Wimpy Kid: Rodrick Rules,2011-03-25,72526996,3.2054,6.7,"[10751, 35]",0
62835,Colombiana,2011-07-27,71508440,11.1479,6.64,"[28, 53, 80, 18]",0
44564,The Dilemma,2011-01-13,67112664,1.712,5.332,"[35, 18]",0
49022,Something Borrowed,2011-05-05,65090821,1.7118,6.2,"[35, 18, 10749]",0
71469,The Darkest Hour,2011-12-22,64626786,3.7401,5.305,"[27, 28, 53, 878]",0
50456,Hanna,2011-04-07,63782078,3.831,6.6,"[28, 53, 12]",0
68817,Footloose,2011-10-06,63543328,2.8651,6.6,"[18, 10402, 10749]",0
37430,Conan the Barbarian,2011-08-17,63523283,5.3895,5.308,"[12, 14, 28]",0
83389,From Up on Poppy Hill,2011-07-16,61037844,4.495,7.531,"[16, 18]",0
51828,One Day,2011-03-02,59400000,5.9082,7.41,"[18, 10749]",0
49021,Killer Elite,2011-09-22,57777106,3.5912,6.264,"[28, 12, 53]",0
64685,Extremely Loud & Incredibly Close,2011-12-25,55200000,4.7235,7.0,[18],0
8967,The Tree of Life,2011-05-17,54700000,3.4048,6.731,"[18, 14]",0
51017,Madea's Big Happy Family,2011-04-22,54161287,2.51,6.768,"[35, 18]",0
184614,Kuiba,2011-07-08,52587293,0.6193,7.727,"[16, 12, 14]",0
49950,The Roommate,2011-02-04,52545707,2.0144,5.4,"[53, 18, 27]",0
27582,The Mechanic,2011-01-13,51070807,6.2985,6.528,"[28, 53, 80]",0
51162,Winnie the Pooh,2011-04-06,49871429,4.3412,6.912,"[16, 10751, 35, 12]",0
79224,War of the Arrows,2011-08-10,49000000,3.0963,7.235,"[18, 28, 36]",0
49012,Arthur,2011-04-08,48147945,2.0801,5.5,"[35, 10749]",0
77117,Sunny,2011-05-04,48000000,1.3956,7.851,"[18, 35]",0
43959,Soul Surfer,2011-04-08,47088990,2.5182,7.008,"[10751, 18]",0
53319,What a Beautiful Day,2011-01-05,43500000,1.1573,6.512,[35],0
38117,Beastly,2011-01-21,43200000,2.5296,6.3,"[10749, 14, 18]",0
53174,Kokowääh,2011-02-03,43000000,1.6253,6.257,[35],0
77617,Detective Conan: Quarter of Silence,2011-04-16,42808575,2.8976,7.1,"[16, 28, 80, 9648]",0
58151,Fright Night,2011-08-18,41002607,4.703,6.235,"[27, 35]",0
47327,Drive Angry,2011-02-24,40909909,4.622,5.525,"[14, 53, 28, 80]",0
62206,30 Minutes or Less,2011-08-11,40500000,2.684,5.766,"[28, 12, 35]",0
364989,SP: The Motion Picture II,2011-03-12,40255101,0.4004,8.0,"[28, 18, 53]",0
69668,Dream House,2011-09-29,39984400,3.1426,6.2,"[9648, 18, 53]",0
59860,Monte Carlo,2011-07-01,39800000,5.6844,6.787,"[12, 35, 10749]",0
40807,50/50,2011-09-30,39187783,4.2449,7.178,"[35, 18]",0
80281,Oosaravelli,2011-10-06,39000000,0.5806,5.261,"[28, 53]",0
50321,Mars Needs Moms,2011-03-09,39000000,4.2552,5.948,"[12, 16, 10751]",0
57119,Jumping the Broom,2011-05-06,37700000,1.255,5.893,[35],0
55465,A Very Harold & Kumar Christmas,2011-11-04,36192775,2.2264,5.999,[35],0
41517,Ra.One,2011-10-24,35911689,1.5699,5.7,"[12, 28, 878]",0
72213,Courageous,2011-09-30,35690739,3.2062,7.606,[18],0
75900,My Week with Marilyn,2011-11-23,35100000,3.2791,6.678,"[18, 10749]",0
57431,The Sitter,2011-12-09,34942188,2.5076,5.581,[35],0
38684,Jane Eyre,2011-03-11,34710627,4.4399,7.202,"[18, 10749]",0
91078,Punch,2011-10-20,34000000,1.1448,6.929,"[18, 35]",0
63311,The Skin I Live In,2011-08-17,33750478,6.7325,7.49,"[18, 27, 9648, 53]",0
55292,Shaolin,2011-01-20,33662874,2.0068,6.9,"[28, 18]",0
70435,Haywire,2011-11-01,33372606,7.3103,5.713,"[28, 53]",0
64931,Detective K: Secret of Virtuous Widow,2011-01-27,32358664,0.9368,6.541,"[9648, 28, 36, 35, 80]",0
60935,The Thing,2011-10-12,31505287,5.638,6.23,"[27, 878, 9648]",0
81481,Silenced,2011-09-22,31500000,3.3651,8.155,[18],0
70868,I Don't Know How She Does It,2011-09-16,31410151,1.8398,5.183,"[10749, 35]",0
57586,African Cats,2011-04-21,30857747,1.5632,7.4,"[99, 12]",0
72113,Carnage,2011-09-16,30722632,2.5995,7.2,"[35, 18]",0
63492,What's Your Number?,2011-09-30,30426096,4.4805,6.463,"[35, 10749]",0
70590,Singham,2011-07-22,30000000,1.0427,6.5,"[18, 28, 80]",0
59117,Torrente 4: Lethal crisis,2011-03-11,29737384,0.8927,5.4,"[28, 35, 80]",0
313230,Warriors of the Rainbow: Seediq Bale - Part 2: The Rainbow Bridge,2011-09-30,29000000,0.809,8.0,"[28, 18, 36]",0
98344,Warriors of the Rainbow: Seediq Bale - Part 1: The Sun Flag,2011-09-09,29000000,0.8897,7.3,"[18, 28, 36]",0
115223,Pokémon the Movie: Black - Victini and Reshiram,2011-07-16,28550000,1.8294,6.6,"[16, 10751, 12, 18, 14]",0
88557,Pokémon the Movie: White - Victini and Zekrom,2011-07-16,28550000,1.7589,6.5,"[16, 10751, 12, 18, 14]",0
38319,Your Highness,2011-04-08,28013733,2.7937,5.326,"[35, 14, 12, 28]",0
76788,Mankatha,2011-08-31,28000000,0.6497,6.8,"[28, 53]",0
48231,A Dangerous Method,2011-09-30,27462041,2.6245,6.4,[18],0
49494,The Eagle,2011-02-08,27122040,3.3573,6.247,"[12, 18]",0
65946,Ready,2011-06-03,27000000,1.0509,5.0,"[28, 35]",0
79221,Letters to Santa,2011-11-11,26923513,0.3668,6.901,"[35, 10749]",0
77459,A Monster in Paris,2011-10-12,26611650,2.8501,6.904,"[12, 16, 35, 10751, 14]",0
50357,Apollo 18,2011-07-20,25562924,1.8782,5.314,"[27, 53, 878]",0
81390,A Lonely Place to Die,2011-04-09,25345000,2.4659,6.176,"[12, 28, 53, 80]",0
59968,Our Idiot Brother,2011-08-26,24816118,1.2543,6.1,"[35, 18]",0
70530,A Chinese Ghost Story,2011-04-21,24708786,1.5644,5.527,"[14, 28]",0
60243,A Separation,2011-02-15,24426169,2.2905,7.897,[18],0
23514,The Rum Diary,2011-10-13,24000000,2.8007,5.877,"[35, 18]",0
62977,The Lost Bladesman,2011-04-28,23774400,1.2539,6.2,"[36, 18, 28, 10752]",0
59440,Warrior,2011-09-09,23300000,6.6875,7.845,"[18, 28]",0
57157,Young Adult,2011-11-11,22939027,4.1375,5.8,"[35, 18]",0
56909,The Immature,2011-01-21,22043584,0.7729,6.198,[35],0
120811,K-ON! The Movie,2011-12-03,21434003,1.6986,7.907,"[16, 10751, 12, 35, 10402]",0
77461,Where Do We Go Now?,2011-09-14,21000000,1.4003,7.4,"[18, 35]",0
71157,Polisse,2011-10-06,20374201,1.4232,7.774,"[18, 80]",0
58723,Kaavalan,2011-01-15,20000000,0.3508,5.7,"[18, 10751, 10749]",0
79464,Rockstar,2011-11-11,19660000,2.3464,7.281,"[18, 10402, 10749]",0
67913,The Guard,2011-07-07,19560274,2.9517,6.984,"[28, 35, 53, 80]",0
50839,Margin Call,2011-09-28,19504039,4.5852,6.868,"[53, 18]",0
70670,Headhunters,2011-08-26,18962444,5.3874,7.242,"[53, 80, 28]",0
67675,Glee: The Concert Movie,2011-08-11,18663238,1.0081,7.3,"[10402, 99, 10751]",0
74458,Mere Brother Ki Dulhan,2011-09-09,18050000,0.8395,6.0,"[18, 35, 10749]",0
67109,Delhi Belly,2011-07-01,18035000,1.4335,7.054,"[28, 35]",0
63996,Viper's Nest,2011-03-10,18000000,3.2886,6.0,[18],0
61667,We Have a Pope,2011-04-15,17877523,1.2207,6.774,"[18, 35]",0
83456,What Men Still Talk About,2011-12-29,17808683,0.2648,6.4,"[10749, 35]",0
81273,The Dirty Picture,2011-12-02,17000000,4.8588,6.2,"[35, 18]",0
94047,My Way,2011-12-21,16653488,2.0938,7.892,"[18, 28, 36, 10752]",0
78570,Top Cat: The Movie,2011-09-16,16611575,1.0887,6.1,"[16, 10751, 35]",0
62215,Melancholia,2011-05-26,15946321,4.2702,7.16,"[18, 878]",0
55846,Blitz,2011-05-20,15800000,5.5224,6.18,"[80, 28, 53]",1
79553,The Front Line,2011-07-20,15786086,1.5004,7.164,"[18, 28, 10752]",0
79374,Blind,2011-08-10,15724275,0.9266,7.315,[53],0
85435,A Few Best Men,2011-10-14,15500000,1.0138,5.72,[35],0
60309,The Conspirator,2011-04-15,15478800,2.1569,6.6,"[80, 18, 36]",0
61891,Anonymous,2011-10-21,15395087,2.0415,6.395,"[18, 36, 53]",0
74945,War of the Buttons,2011-09-21,15000000,1.2137,6.0,"[12, 10751]",0
63849,Almanya: Welcome to Germany,2011-05-13,14885722,0.8671,6.634,"[18, 35]",0
75969,Men in the City 2,2011-09-06,14663510,0.871,6.297,[35],0
57276,Pina,2011-02-24,14624826,2.2036,7.4,[99],0
57331,Largo Winch II,2011-02-16,14400000,1.2186,5.8,"[28, 12, 53]",0
55347,Beginners,2011-06-03,14311701,2.1284,6.839,"[18, 10749, 35]",1
60062,Judy Moody and the Not Bummer Summer,2011-06-10,14166853,1.2464,6.1,"[35, 10751]",0
74998,Seeking Justice,2011-09-02,14089528,2.5018,5.916,"[28, 18, 53]",0
127713,The Story Of Short Stack,2011-10-28,14000000,0.0414,6.5,"[99, 35, 18]",0
103376,X-Large,2011-11-01,14000000,0.7583,7.0,"[10749, 18, 35]",0
61672,Titeuf,2011-04-06,13970489,0.619,5.7,"[16, 35, 18, 10749]",0
18754,Mysterious Island,2011-07-07,13930271,0.8171,3.45,[27],0
66129,The Tuche Family,2011-06-30,13867701,1.346,6.0,"[35, 10751]",0
81298,Shadow Boxing 3. The Final Round,2011-11-17,13645556,0.3779,4.7,"[28, 18]",0
56919,Love Likes Coincidences,2011-02-04,13585314,1.9612,6.868,"[18, 10749]",0
57089,Hoodwinked Too! Hood VS. Evil,2011-04-29,13500000,2.2739,5.111,"[35, 16, 10751]",0
62580,The Well Digger's Daughter,2011-04-20,13194167,1.054,6.823,"[10749, 18]",0
89623,"Leafie, a Hen Into the Wild",2011-07-28,13131714,1.9699,7.8,"[16, 10751, 12, 18]",0
92182,Silent House,2011-01-21,13101672,1.4657,5.4,"[27, 9648, 18]",0
77944,The Worst Week of My Life,2011-10-27,12935800,0.6011,6.116,[35],0
58219,Ages of Love,2011-02-25,12493369,1.327,5.285,"[10749, 35, 18]",0
80276,Dookudu,2011-09-23,12154107,0.7854,6.75,"[28, 35, 53]",0
74944,War of the Buttons,2011-09-14,12000000,0.6462,6.0,"[10751, 12]",0
61293,Office Romance. Our time,2011-03-17,11840661,0.4097,4.5,"[35, 10749]",0
53487,This Must Be the Place,2011-08-24,11790979,1.4984,6.981,[18],0
160939,Gokaiger Goseiger Super Sentai 199 Hero Great Battle,2011-06-11,11156312,1.0227,7.1,"[28, 12, 878]",0
66923,Horrid Henry: The Movie,2011-07-29,11045966,1.1391,5.2,"[10751, 35, 12]",0
85340,A One-Way Trip to Antibes,2011-09-30,11040594,0.508,5.7,[18],0
71859,We Need to Talk About Kevin,2011-09-28,10800000,4.9062,7.543,"[18, 53]",0
55725,Win Win,2011-03-18,10654385,2.3387,6.826,"[18, 35]",0
64639,Straw Dogs,2011-09-16,10324441,2.5575,5.918,"[18, 53]",0
67308,3-D Sex and Zen: Extreme Ecstasy,2011-04-14,10306807,2.9462,5.5,"[10749, 18]",0
51588,Prom,2011-04-29,10130000,4.5589,6.094,"[35, 10749]",0
65055,Shark Night 3D,2011-09-02,10126458,2.4343,5.1,"[53, 27]",0
75198,Welcome Aboard,2011-10-05,9927260,0.635,5.466,[35],0
57889,The Best Movie 3-DE,2011-01-19,9816332,0.3284,3.5,[35],0
81342,Delicacy,2011-12-20,9696204,1.5623,6.343,"[18, 35, 10749]",0
70578,Trespass,2011-10-13,9612469,6.6529,5.518,[53],0
75802,Hysteria,2011-06-06,9504139,2.047,6.7,"[35, 10749]",0
465992,Guo Ming Yi,2011-07-15,9500000,0.3399,5.0,[18],0
66607,Saving Private Pérez,2011-03-18,9330465,0.4971,6.69,"[28, 35]",0
75624,Naruto Shippuden the Movie: Blood Prison,2011-07-30,9065101,7.0538,7.25,"[53, 16, 28, 35, 27, 9648]",0
77495,Sleep Tight,2011-10-14,8791590,2.3699,7.058,"[53, 27]",0
63006,Dum Maaro Dum,2011-04-22,8400000,0.5116,5.618,"[28, 80, 53]",0
73937,The Big Year,2011-10-13,8200000,1.6744,5.99,[35],0
75438,Beremennyy,2011-09-08,8000000,0.3266,2.75,[35],0
59099,Hollywood & Wine,2011-05-03,8000000,0.5013,3.357,"[35, 53]",0
72152,Aarakshan,2011-08-12,7900000,0.3595,6.171,"[18, 53]",0
77878,The Lady,2011-11-30,7832142,1.699,6.8,"[18, 10749]",0
50081,Born to Be Wild,2011-04-08,7732325,0.9178,7.0,"[99, 12]",0
74510,Kevin Hart: Laugh at My Pain,2011-09-09,7706436,0.696,7.107,[35],0
103392,Ali Baba's Cinema,2011-11-01,7700000,0.3368,5.115,"[35, 14]",0
80518,Fullmetal Alchemist: The Sacred Star of Milos,2011-07-02,7621364,2.074,6.8,"[12, 14, 16, 28, 878]",0
69938,Trap.com,2011-07-08,7586448,0.3124,5.048,"[35, 10749]",0
65521,Pyaar Ka Punchnama,2011-05-20,7200000,0.5686,6.793,"[18, 35, 10749]",0
75896,Rascals,2011-10-06,7100000,0.3814,3.731,[35],0
51248,11-11-11,2011-11-11,6963872,0.6878,4.5,"[27, 53]",0
86000,Always,2011-10-20,6941450,2.4486,7.834,"[10749, 18]",0
50725,Take Me Home Tonight,2011-03-04,6900000,1.5198,6.0,"[35, 18, 10749]",0
77949,The Awakening,2011-08-17,6879667,3.4706,6.386,"[27, 53, 9648]",0
52067,Cedar Rapids,2011-02-11,6861102,1.6484,5.9,[35],0
85439,"Snowflake, the White Gorilla",2011-12-23,6776616,1.1548,5.2,"[16, 12, 35, 10751]",0
63448,Siruthai,2011-01-14,6660000,0.5405,5.9,"[28, 35, 18, 53]",0
85621,Men in Hope,2011-08-25,6638849,1.8923,7.341,"[35, 10749]",0
95853,Bunny Drop,2011-08-20,6632403,1.1695,7.1,"[18, 35]",0
78480,Monsieur Lazhar,2011-09-10,6581915,4.0562,7.2,"[18, 35]",0
53136,The Crocodiles: All for One,2011-01-20,6226507,0.8532,6.9,"[28, 10751, 12, 18, 35]",0
69785,Shaitan,2011-06-01,6100000,1.2264,6.2,"[28, 80, 18, 53]",0
81708,My Grandfather's People,2011-11-25,6086224,3.2773,7.426,"[35, 10751, 18, 36]",0
68016,Aadukalam,2011-01-14,6000000,0.4757,7.7,"[28, 18, 53]",0
78022,My Kingdom,2011-09-08,5850000,0.5968,4.6,"[18, 28, 10749]",0
77862,Anatolian Eagles,2011-10-28,5810196,0.4803,6.145,"[12, 18, 10749]",0
414419,Kill Bill: The Whole Bloody Affair,2011-03-27,5806312,6.5795,8.026,"[28, 80]",0
73624,The Man from the Future,2011-09-02,5799606,1.3835,7.2,"[35, 14, 878, 10749]",0
62630,The Devil's Double,2011-02-11,5728213,2.1209,6.694,"[18, 28, 53, 80, 10752]",0
55386,Dil Toh Baccha Hai Ji,2011-01-28,5700000,0.3045,6.043,"[18, 35, 10749]",0
76999,Wedding in Paris,2011-10-21,5661517,0.5224,4.58,[35],0
73873,Albert Nobbs,2011-12-21,5634828,1.6087,6.3,[18],0
73686,In Darkness,2011-12-09,5576725,1.8539,6.9,"[18, 10752]",0
58232,Chalet Girl,2011-02-02,5468650,1.7462,6.4,"[35, 10749]",0
77221,Black Gold,2011-12-21,5446000,1.1342,6.5,"[12, 18]",0
85836,Hara-Kiri: Death of a Samurai,2011-10-15,5435358,1.7125,7.169,"[18, 36]",0
72440,Once Upon a Warrior,2011-01-14,5400000,0.3741,6.1,"[12, 14, 28, 10751]",0
83860,October Baby,2011-10-30,5396618,0.6393,6.339,[18],0
38543,Ironclad,2011-03-03,5151023,6.6704,6.143,"[10749, 12, 28, 36]",0
60592,The Importance of Tying Your Own Shoes,2011-03-18,5012245,1.0925,6.343,"[18, 35]",0
86555,Take This Waltz,2011-11-25,4965950,1.6688,6.372,"[18, 35, 10749]",0
59447,The Dragon Pearl,2011-03-11,4919550,0.991,4.7,"[12, 10751, 14]",0
91690,The Snows of Kilimanjaro,2011-11-16,4909485,0.4276,6.7,[18],0
72478,Suicide Room,2011-03-04,4878284,1.853,7.283,"[18, 53]",1
91073,Late Autumn,2011-02-17,4820000,0.5541,6.786,"[18, 10749]",0
73499,The Double,2011-10-27,4729855,1.9798,5.8,"[28, 18, 80]",0
43935,Dylan Dog: Dead of Night,2011-03-16,4634062,1.4716,4.7,"[28, 35, 27, 9648, 878, 53, 14]",0
56780,Atlas Shrugged: Part I,2011-04-14,4627375,1.732,5.443,"[18, 53, 878, 9648]",0
66896,Werner - Eiskalt!,2011-06-23,4365667,0.6993,5.704,"[35, 16, 28]",0
52171,Die Superbullen,2011-01-05,4240201,0.5866,4.593,[35],0
73532,Le Havre,2011-09-08,4230854,3.7858,7.013,"[18, 35]",0
97795,Apartment 143,2011-10-11,4144297,3.6971,5.18,"[27, 53]",0
61400,Thank You,2011-04-08,4100000,0.7076,4.992,[35],0
53299,Patiala House,2011-01-28,4100000,0.6817,6.09,[18],0
50217,From Prada to Nada,2011-01-28,4072098,1.0316,5.4,"[35, 18, 10749]",0
74639,Overheard 2,2011-08-18,4040142,1.0763,6.572,"[28, 80, 53]",0
142622,Magic Silver 2,2011-05-05,4017761,0.2049,4.3,[14],0
59678,Attack the Block,2011-05-12,3964682,2.8647,6.462,"[28, 35, 878]",0
77462,A Happy Event,2011-09-27,3929796,1.2239,6.009,"[18, 35]",0
87038,Twigson in Trouble,2011-09-23,3918260,0.2541,5.1,"[10751, 35]",0
24428,The Avengers,2012-04-25,1518815515,59.6919,7.941,"[878, 28, 12]",0
37724,Skyfall,2012-10-24,1108594176,13.7827,7.256,"[28, 12, 53]",1
49026,The Dark Knight Rises,2012-07-17,1081041287,20.5779,7.791,"[28, 80, 18, 53]",0
49051,The Hobbit: An Unexpected Journey,2012-12-12,1021103568,16.3553,7.366,"[12, 14, 28]",0
57800,Ice Age: Continental Drift,2012-06-27,877244782,12.222,6.384,"[16, 35, 12, 10751]",0
50620,The Twilight Saga: Breaking Dawn - Part 2,2012-11-13,829747654,9.5986,6.5,"[12, 14, 18, 10749]",0
1930,The Amazing Spider-Man,2012-06-23,757930663,14.649,6.726,"[28, 12, 878]",0
80321,Madagascar 3: Europe's Most Wanted,2012-06-06,746921274,10.4663,6.626,"[16, 10751, 35, 12]",0
70160,The Hunger Games,2012-03-12,694000000,10.0449,7.221,"[878, 12, 28, 53]",0
41154,Men in Black 3,2012-05-23,654213485,7.7701,6.539,"[28, 35, 878]",0
